Drug ID,Drug Name,Interacts With Generic Name,Interaction Link
656,Olmesartan,lvp solution with potassium,https://www.drugs.com/drug-interactions/lvp-solution-with-potassium-with-olmesartan-1499-0-1745-0.html
656,Olmesartan,trimethoprim,https://www.drugs.com/drug-interactions/olmesartan-with-trimethoprim-1745-0-2250-0.html
656,Olmesartan,moexipril,https://www.drugs.com/drug-interactions/moexipril-with-olmesartan-1648-0-1745-0.html
656,Olmesartan,aliskiren,https://www.drugs.com/drug-interactions/aliskiren-with-olmesartan-124-0-1745-0.html
656,Olmesartan,captopril,https://www.drugs.com/drug-interactions/captopril-with-olmesartan-493-0-1745-0.html
656,Olmesartan,sodium nitrite,https://www.drugs.com/drug-interactions/olmesartan-with-sodium-nitrite-1745-0-2090-0.html
656,Olmesartan,tizanidine,https://www.drugs.com/drug-interactions/olmesartan-with-tizanidine-1745-0-2205-0.html
656,Olmesartan,potassium iodide,https://www.drugs.com/drug-interactions/olmesartan-with-potassium-iodide-1745-0-1917-0.html
656,Olmesartan,potassium citrate,https://www.drugs.com/drug-interactions/olmesartan-with-potassium-citrate-1745-0-1914-0.html
656,Olmesartan,quinapril,https://www.drugs.com/drug-interactions/olmesartan-with-quinapril-1745-0-1980-0.html
656,Olmesartan,potassium acetate,https://www.drugs.com/drug-interactions/olmesartan-with-potassium-acetate-1745-0-1903-0.html
656,Olmesartan,potassium gluconate,https://www.drugs.com/drug-interactions/olmesartan-with-potassium-gluconate-1745-0-1916-0.html
656,Olmesartan,benazepril,https://www.drugs.com/drug-interactions/benazepril-with-olmesartan-332-0-1745-0.html
656,Olmesartan,enalaprilat,https://www.drugs.com/drug-interactions/enalaprilat-with-olmesartan-2367-0-1745-0.html
656,Olmesartan,spironolactone,https://www.drugs.com/drug-interactions/olmesartan-with-spironolactone-1745-0-2105-0.html
656,Olmesartan,enalapril,https://www.drugs.com/drug-interactions/enalapril-with-olmesartan-972-0-1745-0.html
656,Olmesartan,amiloride,https://www.drugs.com/drug-interactions/amiloride-with-olmesartan-154-0-1745-0.html
656,Olmesartan,trandolapril,https://www.drugs.com/drug-interactions/olmesartan-with-trandolapril-1745-0-2222-0.html
656,Olmesartan,apomorphine,https://www.drugs.com/drug-interactions/apomorphine-with-olmesartan-224-0-1745-0.html
656,Olmesartan,parenteral nutrition solution w/electrolytes,https://www.drugs.com/drug-interactions/olmesartan-with-parenteral-nutrition-solution-w-electrolytes-1745-0-1797-0.html
656,Olmesartan,lithium,https://www.drugs.com/drug-interactions/lithium-with-olmesartan-1477-0-1745-0.html
656,Olmesartan,potassium phosphate,https://www.drugs.com/drug-interactions/olmesartan-with-potassium-phosphate-1745-0-1920-0.html
656,Olmesartan,fosinopril,https://www.drugs.com/drug-interactions/fosinopril-with-olmesartan-1140-0-1745-0.html
656,Olmesartan,lisinopril,https://www.drugs.com/drug-interactions/lisinopril-with-olmesartan-1476-0-1745-0.html
656,Olmesartan,potassium bicarbonate,https://www.drugs.com/drug-interactions/olmesartan-with-potassium-bicarbonate-1745-0-1907-0.html
658,Olux,nadofaragene firadenovec,https://www.drugs.com/drug-interactions/nadofaragene-firadenovec-with-olux-4420-0-696-350.html
658,Olux,insulin glulisine,https://www.drugs.com/drug-interactions/insulin-glulisine-with-olux-1345-0-696-350.html
658,Olux,troglitazone,https://www.drugs.com/drug-interactions/olux-with-troglitazone-696-350-2259-0.html
658,Olux,liraglutide,https://www.drugs.com/drug-interactions/liraglutide-with-olux-3189-0-696-350.html
658,Olux,miglitol,https://www.drugs.com/drug-interactions/miglitol-with-olux-1631-0-696-350.html
658,Olux,glipizide,https://www.drugs.com/drug-interactions/glipizide-with-olux-1179-0-696-350.html
658,Olux,"insulin inhalation, rapid acting",https://www.drugs.com/drug-interactions/insulin-inhalation-rapid-acting-with-olux-1346-0-696-350.html
658,Olux,insulin lispro protamine,https://www.drugs.com/drug-interactions/insulin-lispro-protamine-with-olux-2766-0-696-350.html
658,Olux,insulin zinc,https://www.drugs.com/drug-interactions/insulin-zinc-with-olux-1352-0-696-350.html
658,Olux,rosiglitazone,https://www.drugs.com/drug-interactions/olux-with-rosiglitazone-696-350-2030-0.html
658,Olux,insulin zinc extended,https://www.drugs.com/drug-interactions/insulin-zinc-extended-with-olux-1353-0-696-350.html
658,Olux,glimepiride,https://www.drugs.com/drug-interactions/glimepiride-with-olux-1176-0-696-350.html
658,Olux,tolazamide,https://www.drugs.com/drug-interactions/olux-with-tolazamide-696-350-2209-0.html
658,Olux,sotagliflozin,https://www.drugs.com/drug-interactions/olux-with-sotagliflozin-696-350-4492-0.html
658,Olux,empagliflozin,https://www.drugs.com/drug-interactions/empagliflozin-with-olux-3548-0-696-350.html
658,Olux,insulin lispro,https://www.drugs.com/drug-interactions/insulin-lispro-with-olux-1349-0-696-350.html
658,Olux,tirzepatide,https://www.drugs.com/drug-interactions/olux-with-tirzepatide-696-350-4363-0.html
658,Olux,bexagliflozin,https://www.drugs.com/drug-interactions/bexagliflozin-with-olux-4428-0-696-350.html
658,Olux,acetohexamide,https://www.drugs.com/drug-interactions/acetohexamide-with-olux-93-0-696-350.html
658,Olux,nateglinide,https://www.drugs.com/drug-interactions/nateglinide-with-olux-1695-0-696-350.html
658,Olux,insulin degludec,https://www.drugs.com/drug-interactions/insulin-degludec-with-olux-3693-0-696-350.html
658,Olux,insulin glargine,https://www.drugs.com/drug-interactions/insulin-glargine-with-olux-1344-0-696-350.html
658,Olux,insulin detemir,https://www.drugs.com/drug-interactions/insulin-detemir-with-olux-1343-0-696-350.html
658,Olux,exenatide,https://www.drugs.com/drug-interactions/exenatide-with-olux-1061-0-696-350.html
658,Olux,tolbutamide,https://www.drugs.com/drug-interactions/olux-with-tolbutamide-696-350-2211-0.html
659,Omalizumab,ritlecitinib,https://www.drugs.com/drug-interactions/omalizumab-with-ritlecitinib-1748-0-4508-0.html
659,Omalizumab,loncastuximab tesirine,https://www.drugs.com/drug-interactions/loncastuximab-tesirine-with-omalizumab-4257-0-1748-0.html
659,Omalizumab,nivolumab,https://www.drugs.com/drug-interactions/nivolumab-with-omalizumab-3583-0-1748-0.html
659,Omalizumab,efgartigimod alfa,https://www.drugs.com/drug-interactions/efgartigimod-alfa-with-omalizumab-4325-0-1748-0.html
659,Omalizumab,penpulimab,https://www.drugs.com/drug-interactions/omalizumab-with-penpulimab-1748-0-4690-0.html
659,Omalizumab,retifanlimab,https://www.drugs.com/drug-interactions/omalizumab-with-retifanlimab-1748-0-4460-0.html
659,Omalizumab,cemiplimab,https://www.drugs.com/drug-interactions/cemiplimab-with-omalizumab-3964-0-1748-0.html
659,Omalizumab,ruxolitinib topical,https://www.drugs.com/drug-interactions/omalizumab-with-ruxolitinib-topical-1748-0-4300-0.html
659,Omalizumab,nipocalimab,https://www.drugs.com/drug-interactions/nipocalimab-with-omalizumab-4693-0-1748-0.html
659,Omalizumab,ocrelizumab,https://www.drugs.com/drug-interactions/ocrelizumab-with-omalizumab-3798-0-1748-0.html
659,Omalizumab,dostarlimab,https://www.drugs.com/drug-interactions/dostarlimab-with-omalizumab-4256-0-1748-0.html
659,Omalizumab,ipilimumab,https://www.drugs.com/drug-interactions/ipilimumab-with-omalizumab-3309-0-1748-0.html
659,Omalizumab,avelumab,https://www.drugs.com/drug-interactions/avelumab-with-omalizumab-3794-0-1748-0.html
659,Omalizumab,durvalumab,https://www.drugs.com/drug-interactions/durvalumab-with-omalizumab-3807-0-1748-0.html
659,Omalizumab,atezolizumab,https://www.drugs.com/drug-interactions/atezolizumab-with-omalizumab-3750-0-1748-0.html
659,Omalizumab,tislelizumab,https://www.drugs.com/drug-interactions/omalizumab-with-tislelizumab-1748-0-4592-0.html
659,Omalizumab,tremelimumab,https://www.drugs.com/drug-interactions/omalizumab-with-tremelimumab-1748-0-4408-0.html
659,Omalizumab,omacetaxine,https://www.drugs.com/drug-interactions/omacetaxine-with-omalizumab-3428-0-1748-0.html
659,Omalizumab,pembrolizumab,https://www.drugs.com/drug-interactions/omalizumab-with-pembrolizumab-1748-0-3558-0.html
659,Omalizumab,rozanolixizumab,https://www.drugs.com/drug-interactions/omalizumab-with-rozanolixizumab-1748-0-4509-0.html
659,Omalizumab,cosibelimab,https://www.drugs.com/drug-interactions/cosibelimab-with-omalizumab-4662-0-1748-0.html
659,Omalizumab,toripalimab,https://www.drugs.com/drug-interactions/omalizumab-with-toripalimab-1748-0-4486-0.html
659,Omalizumab,cat's claw,https://www.drugs.com/drug-interactions/cat-s-claw-with-omalizumab-2355-0-1748-0.html
659,Omalizumab,ashwaganda,https://www.drugs.com/drug-interactions/ashwaganda-with-omalizumab-2706-0-1748-0.html
659,Omalizumab,zinc chloride,https://www.drugs.com/drug-interactions/omalizumab-with-zinc-chloride-1748-0-2326-0.html
660,Omega-3,reteplase,https://www.drugs.com/drug-interactions/omega-3-with-reteplase-1749-15695-2007-0.html
660,Omega-3,rofecoxib,https://www.drugs.com/drug-interactions/omega-3-with-rofecoxib-1749-15695-2026-0.html
660,Omega-3,aspirin,https://www.drugs.com/drug-interactions/aspirin-with-omega-3-243-0-1749-15695.html
660,Omega-3,meclofenamate,https://www.drugs.com/drug-interactions/meclofenamate-with-omega-3-1542-0-1749-15695.html
660,Omega-3,clopidogrel,https://www.drugs.com/drug-interactions/clopidogrel-with-omega-3-705-0-1749-15695.html
660,Omega-3,cilostazol,https://www.drugs.com/drug-interactions/cilostazol-with-omega-3-668-0-1749-15695.html
660,Omega-3,danaparoid,https://www.drugs.com/drug-interactions/danaparoid-with-omega-3-777-0-1749-15695.html
660,Omega-3,naproxen,https://www.drugs.com/drug-interactions/naproxen-with-omega-3-1690-0-1749-15695.html
660,Omega-3,ticagrelor,https://www.drugs.com/drug-interactions/omega-3-with-ticagrelor-1749-15695-3336-0.html
660,Omega-3,apixaban,https://www.drugs.com/drug-interactions/apixaban-with-omega-3-3438-0-1749-15695.html
660,Omega-3,piroxicam,https://www.drugs.com/drug-interactions/omega-3-with-piroxicam-1749-15695-1881-0.html
660,Omega-3,fondaparinux,https://www.drugs.com/drug-interactions/fondaparinux-with-omega-3-1134-0-1749-15695.html
660,Omega-3,antithrombin iii,https://www.drugs.com/drug-interactions/antithrombin-iii-with-omega-3-220-0-1749-15695.html
660,Omega-3,diflunisal,https://www.drugs.com/drug-interactions/diflunisal-with-omega-3-881-0-1749-15695.html
660,Omega-3,tolmetin,https://www.drugs.com/drug-interactions/omega-3-with-tolmetin-1749-15695-2213-0.html
660,Omega-3,dicumarol,https://www.drugs.com/drug-interactions/dicumarol-with-omega-3-874-0-1749-15695.html
660,Omega-3,cangrelor,https://www.drugs.com/drug-interactions/cangrelor-with-omega-3-3631-0-1749-15695.html
660,Omega-3,tirofiban,https://www.drugs.com/drug-interactions/omega-3-with-tirofiban-1749-15695-2204-0.html
660,Omega-3,heparin,https://www.drugs.com/drug-interactions/heparin-with-omega-3-1235-0-1749-15695.html
660,Omega-3,fenoprofen,https://www.drugs.com/drug-interactions/fenoprofen-with-omega-3-1073-0-1749-15695.html
660,Omega-3,abciximab,https://www.drugs.com/drug-interactions/abciximab-with-omega-3-7-0-1749-15695.html
660,Omega-3,prasugrel,https://www.drugs.com/drug-interactions/omega-3-with-prasugrel-1749-15695-3148-0.html
660,Omega-3,argatroban,https://www.drugs.com/drug-interactions/argatroban-with-omega-3-231-0-1749-15695.html
660,Omega-3,warfarin,https://www.drugs.com/drug-interactions/omega-3-with-warfarin-1749-15695-2311-0.html
660,Omega-3,meloxicam,https://www.drugs.com/drug-interactions/meloxicam-with-omega-3-1549-0-1749-15695.html
661,Omega-3 Fish Oil,desirudin,https://www.drugs.com/drug-interactions/desirudin-with-omega-3-fish-oil-803-0-1749-20502.html
661,Omega-3 Fish Oil,protein c,https://www.drugs.com/drug-interactions/omega-3-fish-oil-with-protein-c-1749-20502-1960-0.html
661,Omega-3 Fish Oil,fondaparinux,https://www.drugs.com/drug-interactions/fondaparinux-with-omega-3-fish-oil-1134-0-1749-20502.html
661,Omega-3 Fish Oil,ibuprofen,https://www.drugs.com/drug-interactions/ibuprofen-with-omega-3-fish-oil-1310-0-1749-20502.html
661,Omega-3 Fish Oil,sulfinpyrazone,https://www.drugs.com/drug-interactions/omega-3-fish-oil-with-sulfinpyrazone-1749-20502-2131-0.html
661,Omega-3 Fish Oil,diclofenac,https://www.drugs.com/drug-interactions/diclofenac-with-omega-3-fish-oil-869-0-1749-20502.html
661,Omega-3 Fish Oil,streptokinase,https://www.drugs.com/drug-interactions/omega-3-fish-oil-with-streptokinase-1749-20502-2112-0.html
661,Omega-3 Fish Oil,tinzaparin,https://www.drugs.com/drug-interactions/omega-3-fish-oil-with-tinzaparin-1749-20502-2199-0.html
661,Omega-3 Fish Oil,etodolac,https://www.drugs.com/drug-interactions/etodolac-with-omega-3-fish-oil-1054-0-1749-20502.html
661,Omega-3 Fish Oil,fedratinib,https://www.drugs.com/drug-interactions/fedratinib-with-omega-3-fish-oil-4083-0-1749-20502.html
661,Omega-3 Fish Oil,rivaroxaban,https://www.drugs.com/drug-interactions/omega-3-fish-oil-with-rivaroxaban-1749-20502-3332-0.html
661,Omega-3 Fish Oil,valdecoxib,https://www.drugs.com/drug-interactions/omega-3-fish-oil-with-valdecoxib-1749-20502-2283-0.html
661,Omega-3 Fish Oil,treprostinil,https://www.drugs.com/drug-interactions/omega-3-fish-oil-with-treprostinil-1749-20502-2229-0.html
661,Omega-3 Fish Oil,prasugrel,https://www.drugs.com/drug-interactions/omega-3-fish-oil-with-prasugrel-1749-20502-3148-0.html
661,Omega-3 Fish Oil,eptifibatide,https://www.drugs.com/drug-interactions/eptifibatide-with-omega-3-fish-oil-1002-0-1749-20502.html
661,Omega-3 Fish Oil,ketoprofen,https://www.drugs.com/drug-interactions/ketoprofen-with-omega-3-fish-oil-1414-0-1749-20502.html
661,Omega-3 Fish Oil,indomethacin,https://www.drugs.com/drug-interactions/indomethacin-with-omega-3-fish-oil-1335-0-1749-20502.html
661,Omega-3 Fish Oil,betrixaban,https://www.drugs.com/drug-interactions/betrixaban-with-omega-3-fish-oil-3815-0-1749-20502.html
661,Omega-3 Fish Oil,abciximab,https://www.drugs.com/drug-interactions/abciximab-with-omega-3-fish-oil-7-0-1749-20502.html
661,Omega-3 Fish Oil,ardeparin,https://www.drugs.com/drug-interactions/ardeparin-with-omega-3-fish-oil-229-0-1749-20502.html
661,Omega-3 Fish Oil,dabigatran,https://www.drugs.com/drug-interactions/dabigatran-with-omega-3-fish-oil-3266-0-1749-20502.html
661,Omega-3 Fish Oil,vorapaxar,https://www.drugs.com/drug-interactions/omega-3-fish-oil-with-vorapaxar-1749-20502-3530-0.html
661,Omega-3 Fish Oil,oxaprozin,https://www.drugs.com/drug-interactions/omega-3-fish-oil-with-oxaprozin-1749-20502-1763-0.html
661,Omega-3 Fish Oil,iloprost,https://www.drugs.com/drug-interactions/iloprost-with-omega-3-fish-oil-1320-0-1749-20502.html
661,Omega-3 Fish Oil,clopidogrel,https://www.drugs.com/drug-interactions/clopidogrel-with-omega-3-fish-oil-705-0-1749-20502.html
662,Omeprazole,pazopanib,https://www.drugs.com/drug-interactions/omeprazole-with-pazopanib-1750-0-3180-0.html
662,Omeprazole,cilostazol,https://www.drugs.com/drug-interactions/cilostazol-with-omeprazole-668-0-1750-0.html
662,Omeprazole,selpercatinib,https://www.drugs.com/drug-interactions/omeprazole-with-selpercatinib-1750-0-4151-0.html
662,Omeprazole,nelfinavir,https://www.drugs.com/drug-interactions/nelfinavir-with-omeprazole-1700-0-1750-0.html
662,Omeprazole,belumosudil,https://www.drugs.com/drug-interactions/belumosudil-with-omeprazole-4278-0-1750-0.html
662,Omeprazole,infigratinib,https://www.drugs.com/drug-interactions/infigratinib-with-omeprazole-4265-0-1750-0.html
662,Omeprazole,methadone,https://www.drugs.com/drug-interactions/methadone-with-omeprazole-1578-0-1750-0.html
662,Omeprazole,belzutifan,https://www.drugs.com/drug-interactions/belzutifan-with-omeprazole-4289-0-1750-0.html
662,Omeprazole,dasatinib,https://www.drugs.com/drug-interactions/dasatinib-with-omeprazole-787-0-1750-0.html
662,Omeprazole,dacomitinib,https://www.drugs.com/drug-interactions/dacomitinib-with-omeprazole-3962-0-1750-0.html
662,Omeprazole,citalopram,https://www.drugs.com/drug-interactions/citalopram-with-omeprazole-679-0-1750-0.html
662,Omeprazole,sotorasib,https://www.drugs.com/drug-interactions/omeprazole-with-sotorasib-1750-0-4266-0.html
662,Omeprazole,clopidogrel,https://www.drugs.com/drug-interactions/clopidogrel-with-omeprazole-705-0-1750-0.html
662,Omeprazole,vorasidenib,https://www.drugs.com/drug-interactions/omeprazole-with-vorasidenib-1750-0-4630-0.html
662,Omeprazole,atazanavir,https://www.drugs.com/drug-interactions/atazanavir-with-omeprazole-272-0-1750-0.html
662,Omeprazole,gefitinib,https://www.drugs.com/drug-interactions/gefitinib-with-omeprazole-1163-0-1750-0.html
662,Omeprazole,methotrexate,https://www.drugs.com/drug-interactions/methotrexate-with-omeprazole-1590-0-1750-0.html
662,Omeprazole,nirogacestat,https://www.drugs.com/drug-interactions/nirogacestat-with-omeprazole-4568-0-1750-0.html
662,Omeprazole,pexidartinib,https://www.drugs.com/drug-interactions/omeprazole-with-pexidartinib-1750-0-4032-0.html
662,Omeprazole,acalabrutinib,https://www.drugs.com/drug-interactions/acalabrutinib-with-omeprazole-3871-0-1750-0.html
662,Omeprazole,erlotinib,https://www.drugs.com/drug-interactions/erlotinib-with-omeprazole-1007-0-1750-0.html
662,Omeprazole,tacrolimus,https://www.drugs.com/drug-interactions/omeprazole-with-tacrolimus-1750-0-2142-0.html
662,Omeprazole,neratinib,https://www.drugs.com/drug-interactions/neratinib-with-omeprazole-3827-0-1750-0.html
662,Omeprazole,rilpivirine,https://www.drugs.com/drug-interactions/omeprazole-with-rilpivirine-1750-0-3327-0.html
662,Omeprazole,mavacamten,https://www.drugs.com/drug-interactions/mavacamten-with-omeprazole-4360-0-1750-0.html
663,Omnicef,mycophenolate mofetil,https://www.drugs.com/drug-interactions/mycophenolate-mofetil-with-omnicef-1671-0-542-269.html
663,Omnicef,"fecal microbiota spores, live",https://www.drugs.com/drug-interactions/fecal-microbiota-spores-live-with-omnicef-4470-0-542-269.html
663,Omnicef,mycophenolic acid,https://www.drugs.com/drug-interactions/mycophenolic-acid-with-omnicef-1672-0-542-269.html
663,Omnicef,bcg,https://www.drugs.com/drug-interactions/bcg-with-omnicef-324-0-542-269.html
663,Omnicef,"cholera vaccine, live",https://www.drugs.com/drug-interactions/cholera-vaccine-live-with-omnicef-3772-0-542-269.html
663,Omnicef,"typhoid vaccine, live",https://www.drugs.com/drug-interactions/omnicef-with-typhoid-vaccine-live-542-269-2271-0.html
663,Omnicef,cosibelimab,https://www.drugs.com/drug-interactions/cosibelimab-with-omnicef-4662-0-542-269.html
663,Omnicef,dicumarol,https://www.drugs.com/drug-interactions/dicumarol-with-omnicef-874-0-542-269.html
663,Omnicef,multivitamin with minerals,https://www.drugs.com/drug-interactions/multivitamin-with-minerals-with-omnicef-1665-0-542-269.html
